BV1afub6ZEgh | 服部平次 | 2026-08-07 | 播3138 | 【自由魂】看勇哥餐饮《彝族宝爸带五娃创业》，觉得勇哥预约太慢，赌运气开砂锅店，刚开业3天就怀疑人生！~ || 自由魂儿儿儿 B站：https://space.bilibili.com/1282271864 直播间：https://live.bilibili.com/23459804 勇哥餐饮原创 B站：https://space.bilibili.com/3546801669933097 直播间：https
BV1cuswzpEB1 | 买买买女王_野原美冴 | 2025-10-19 | 播56583 | 6层奶茶大楼！豪掷百万装修钟楼  帝国大厦 网红楼梦魇 狂赌之渊 勇哥吸氧 勇哥奶茶大厦 百万奶茶大楼 餐饮致负圣经 九层妖塔 七层奶茶大楼 || 请大家不要嘲讽讥笑受害者 引以为戒  梁朝勇 勇哥餐饮创业说抖音直播录屏 餐饮圣经系列  1818黄金眼都不敢采访的店主们  记得点赞， 评论，转发， 收藏，投币 一键三连。 更多精彩在 下一分P  勇哥餐饮创业说 神人哪吒堡堡店 蹭热度这一块   勇哥餐饮创业说 揭秘餐饮行业套路   负债40w加
BV18kgP64Evw | 勇哥餐饮避坑指南 | 2026-08-14 | 播7049 | 台州神店！冒烤鸭小店日销8千！勇哥：汉林仕 春风摇弱爆了！ @勇哥餐饮原创 || 地点：浙江台州
BV1Md3A6QEAE | like24kobe | 2026-07-28 | 播1609 | 岁数大了做啥都心酸，25没到就力竭了… || 成人自学，一周一练
BV13NuF6GE3z | 就录录桑 | 2026-08-04 | 播23179 | 把勇哥挂到小红书，星期八蛋糕8.3日后续，直播间回怼弹幕，依旧不给自己算工资，认为店铺是正收入，表示转让费要收15万 || 
BV1LdN764EU8 | 爱炸毛的小煤球 | 2026-07-10 | 播51754 | 刚连完麦就背刺！连麦视频+后续完整版！勇哥气得直接删好友！ || 时间：2026.7.10上午场 地点：浙江台州
BV1tGgQ6pEB7 | 勇哥餐饮避坑指南 | 2026-07-23 | 播143163 | 勇哥带大家参观“勇哥大厦”，手机又烫网又卡！@勇哥餐饮原创 || 勇哥带大家参观“勇哥大厦”
BV1DagF62EWP | 世间百态记录者 | 2026-08-14 | 播8673 | 勇哥锐评七仙女奶茶大厦返场：她那脑子想不出来编数据蹭流！ || 8月14日上午
BV1bVuw6yE4a | 记者曝光快招圈钱套路 | 2026-08-04 | 播20652 | 快招店加盟陷阱CCTV深度报道：加盟款项 76%汇入→引流的北方网络公司，剩下 24%才归→加盟的南方品牌公司，门店生意差不续费买物料，总部无法回血‍，最终跑路 || 内容为转载
BV1DHoFB4Efd | 就录录桑 | 2026-04-19 | 播308656 | 让勇哥道歉的女仆咖啡店4.19日后续，合伙人全部踢出局，直播回应自己单干，现在开始没有合伙人，全是债主 || 
BV1kkFnz5EYU | 长舟月铃 | 2026-02-07 | 播78356 | 【异环】加盟一咖社成为两江总督，鉴定师怒亏40万 || 
BV1MZ3q6EEgs | 勇哥餐饮原创 | 2026-07-29 | 播149161 | 究竟哪里出了错？1200万砸出来的巨无霸 每月血亏36万 || 
BV1gBMg6iEb3 | 超级勇猛的战士 | 2026-07-08 | 播12772 | 力竭最逆天的一集 || -
BV1ojud63EcM | 勇哥餐饮原创 | 2026-08-11 | 播30023 | 合伙人跑路，自己还想坚持，撕开商圈的遮羞布！ || 
BV1kRgw6zEJi | 圈圈餐饮转圈圈 | 2026-08-14 | 播1455 | 史诗级商战！大米先生、小米当家、老乡鸡三家大牌！勇哥：想不想干他们！能买6000！小伙：听你的！ || -
BV1ERgE6yE5K | 勇哥餐饮创业路 | 2026-08-13 | 播2740 | 神人刷视频被洗脑！要砸30万卖冷冻面包，勇哥:拿消费者当什么？哪凉快去哪 || -
BV1NDgf6zE6M | 世间百态记录者 | 2026-07-27 | 播9919 | 突发！勇哥连麦最成功学员——年入百万的长沙烧烤王 || 7月27日下午
BV1oPgA6YECu | 勇哥餐饮避坑指南 | 2026-08-14 | 播13014 | 吸氧级别的撒钱！砸500W胡乱开店！勇哥想娶刘亦菲！ || 地点：浙江丽水 投300多万店，后期又亏进去100多万！ 大姐不会营销 服务员态度差 厨师打亖卖盐的！
BV1RugW6SEBS | 爱炸毛的小煤球 | 2026-08-13 | 播47640 | 在大厂干了18年，被优化了！转行干餐饮，勇哥罕见夸老板干得好！ || 时间：2026.8.13下午场 地点：广东深圳
BV1LaNq6yExa | 辉辉游戏解说 | 2026-07-15 | 播6833 | 海岛奇兵：力竭+投诚，怎么打？ || -
BV1QB3k6iECW | 真假智人说 | 2026-07-29 | 播77868 | 【智人TV】给大家看看你们的勇哥背后养了多少托，给你们找一堆托捧场 || 
BV1qcgG64E1d | 勇哥餐饮避坑指南 | 2026-08-12 | 播75582 | 深圳版两江总督后续！玉玉大姐再次折磨勇哥！ @勇哥餐饮原创 || 地点：深圳龙岗区
BV1Y3gA6ZES4 | 圈圈餐饮转圈圈 | 2026-08-14 | 播1450 | 又是浙江台州！投资150万把好想来和快餐开一起？勇哥：你和汉林仕小伙都有一个有钱的爹！ || -
BV1NXpDz8Eii | 小白餐饮创业说 | 2025-10-04 | 播65061 | 揭阳老哥投资六十万加盟总部福建的干蒸菜，花十万拿下区域代理，现如今月亏三万，分币不赚… || -
BV1hhuv63EKN | 勇哥餐饮原创 | 2026-08-11 | 播61787 | 二次元美少女卖猪脚饭？有没有搞头！ || 
BV1Vi3h6uEVJ | 勇哥与神人 | 2026-07-31 | 播44456 | 白贞贞：不和勇哥连麦的原因！因为勇哥的粉丝太恐怖？昆山枫蓝咖啡又来了 || 
BV1YpXpBnEm9 | 勇哥餐饮避坑指南 | 2026-03-27 | 播411804 | “勇哥大厦准备上市”巨大历史机遇！老哥租下一栋楼要开披萨  @勇哥餐饮 || 老哥是勇哥粉丝，看完视频后发现当地有整栋楼出租，果断直接拿下！租下四层大楼后再联系勇哥，请教创业开店方向。勇哥一番劝说并给出“实用”建议：楼内布局中药奶茶、汉堡、烘焙，再加个家是本，楼顶再安排星空烤鱼项目，显眼位置挂上勇哥大厦的招牌！直接朝着上市目标冲！笑不活了～ #勇哥餐饮#餐饮#创业#电子榨菜#
BV1DCgP6REHc | 爱炸毛的小煤球 | 2026-08-14 | 播2075 | 台州的神来了！勇哥：汉林仕春风摇，都给我靠边站！ || 时间：2026.8.14下午场 地点：浙江台州
BV1SYNY64Eth | 勇哥餐饮避坑指南 | 2026-07-15 | 播225868 | 背刺勇哥最新后续，小伙发文回应：感谢勇哥，感谢网友  @勇哥餐饮原创 || -
BV1BCgW64EQ4 | 勇哥餐饮创业路 | 2026-08-14 | 播2528 | 开在村里18年的火锅店！把勇哥惊出表情包！ || -
BV1jzdHBaEZV | 小白餐饮创业说 | 2026-04-19 | 播2064 | 高速旁的荒地投资300多万改山庄做勇哥大厦？ || 直播时间：2026年4月
BV1zcgA6vEGM | 正在录像 | 2026-08-14 | 播553 | 【勇哥餐饮】你信不信刘亦菲可以嫁给我 台州23岁小伙家里给开零食店和餐饮店 || 一键三连感谢您的支持
BV1e4uq6XEo7 | 爱炸毛的小煤球 | 2026-08-11 | 播130576 | 七仙女连完线后，直播阴阳勇哥！七仙女直播跳舞！ || 时间：2026.8.11上午场 地点：山西长治
BV132qwBnEEA | 勇哥餐饮新说唱 | 2026-01-06 | 播162266 | 【福州】简直是神仙商圈，整条街几乎没有不赚钱的 2026.01.06 @勇哥餐饮原创 || 
BV1Co7m6nE3z | 栝豆发芽了 | 2026-06-06 | 播2816 | 还有高手？又神模拟炒股50万本金血亏11万，还好当时选择了模拟😰 || 又一充电中 https://space.bilibili.com/1217754423/ 恬豆发芽了 https://space.bilibili.com/1660392980/ 梨安不迷路 https://space.bilibili.com/1900141897/ 沐霂是MUMU呀 https:
BV1BWgV68EHZ | 柱小电 | 2026-08-13 | 播2303 | 星际争霸 勇哥宏图【40连胜任务35连胜中】高质量快节奏的对抗来了 || 喜欢我的视频，请给我点一个【长按的赞】呦，谢谢你的支持~  欢迎你来我的直播间玩，“B站电小柱”呦~
BV18kSgBMELq | 小白餐饮创业说 | 2025-11-28 | 播8837 | 200万投资打水漂？青岛大小姐的融合西餐厅月亏8万，勇哥急喊朋友支援：气自己赚太少 || 直播时间：2025年11月26日
BV1f4k1YgEEL | 是在人间的调查员 | 2024-12-20 | 播86904 | 小伙在长沙大学城旁边投资14万开深井烧腊店，请了四个家里人，没算工资，但一天只能卖400块，没办法，只能找勇哥来看看。 || 这个深井烧腊是烧腊的一种种类吗？ 是这期BV1w7kuYrEUW 关注我一起追番 点个免费的赞和硬币吧 谢谢大家的支持
BV1QFZtBuEg9 | 凌晨看长安雪啊 | 2026-02-16 | 播21990 | 骆歆自曝之前听人说买基金不会亏就全投进去了，买了四十万结果血亏25万 || -
BV12URTBNE1E | 爱炸毛的小煤球 | 2026-05-01 | 播194477 | 百万奶茶大厦意外返场！店内七仙女已被优化！@勇哥餐饮原创 || 时间： 地点：山西长治
BV1kX3J6ZE9b | 怂弟说餐饮 | 2026-07-30 | 播4715 | 大家好！我是怂弟说餐饮，我来b站了！ || 纯整活，真主请认@勇哥餐饮原创   视频内容与以下简介纯属胡说八道，请勿当真  连勇哥的人太多了，所以原团队打造出了新号怂弟说餐饮，教大家如何做餐饮。我们有和中药奶茶、哪吒仙饮、米雪冰橙、把王茶几、睿醒等知名加盟商有所合作，可为你们提供加盟机会！只要连了我们的课，日入百万不是梦！
BV1LTuB6xED5 | 记者曝光快招圈钱套路 | 2026-08-11 | 播20527 | 老板送外卖养活“百万奶茶大厦‍”店长跟勇哥连完麦，后脚就开启了直播～给七仙女店员涨工资,拍视频酬劳¥450+黑红也是红～我滴妈～茶萃吧(凯德世家广场)山西长治店 || 老板送外卖养活“百万奶茶大厦‍” 店长跟勇哥连完麦，后脚就开启了直播 给七仙女店员涨工资,拍视频酬劳¥450+ 黑红也是红～我滴妈～ 茶萃吧(凯德世家广场)山西长治店
BV1H5gp6tENn | 勇哥餐饮创业路 | 2026-08-13 | 播2065 | 姑娘被造谣嘲笑，勇哥发火爆出实情！最后谁还敢骂！ || -
BV1teuv6uE6B | dz钟爱262 | 2026-08-11 | 播78 | 我已力竭 || -
BV1tmgs6CE5r | 腹泻流切片员 | 2026-08-13 | 播73 | 和上一个东北烧烤可以组成难兄难弟组合，一个亏得快，一个亏得又大有多，每天一千七月亏五万块 || 
BV1XTzjBFE7P | 勇哥餐饮原创 | 2026-01-21 | 播1502068 | 瞒着全家投40万搏一搏 新店1个月开到要抑郁？（完整版） || 
BV1rwgN6kE1g | 爱炸毛的小煤球 | 2026-08-14 | 播10292 | 勇哥维权失败！勇哥：我要在直播间念一辈子！ || 时间：2026.8.14下午场 地点：四川成都
